,1_BDRM_MEAN,2_BDRM_MEAN,County,State
887,741,907,Hancock ,IN
888,698,873,Harrison ,IN
889,741,907,Hendricks ,IN
890,580,734,Henry ,IN
891,563,737,Howard ,IN
892,598,761,Huntington ,IN
893,664,785,Jackson ,IN
894,644,847,Jasper ,IN
895,532,697,Jay ,IN
896,631,789,Jefferson ,IN
897,612,814,Jennings ,IN
898,741,907,Johnson ,IN
899,584,777,Knox ,IN
900,656,802,Kosciusko ,IN
901,619,730,LaGrange ,IN
902,788,963,Lake ,IN
903,608,805,LaPorte ,IN
904,589,784,Lawrence ,IN
905,593,765,Madison ,IN
906,741,907,Marion ,IN
907,593,779,Marshall ,IN
908,542,697,Martin ,IN
909,607,697,Miami ,IN
910,753,977,Monroe ,IN
911,592,787,Montgomery ,IN
912,741,907,Morgan ,IN
913,788,963,Newton ,IN
914,642,743,Noble ,IN
915,691,908,Ohio ,IN
916,550,697,Orange ,IN
917,605,757,Owen ,IN
918,562,743,Parke ,IN
919,549,730,Perry ,IN
920,545,725,Pike ,IN
921,788,963,Porter ,IN
922,637,824,Posey ,IN
923,558,720,Pulaski ,IN
924,552,714,Putnam ,IN
925,577,697,Randolph ,IN
926,611,785,Ripley ,IN
927,559,743,Rush ,IN
928,733,913,St. Joseph ,IN
929,628,835,Scott ,IN
930,741,907,Shelby ,IN
931,524,697,Spencer ,IN
932,582,774,Starke ,IN
933,608,808,Steuben ,IN
934,614,810,Sullivan ,IN
935,609,810,Switzerland ,IN
936,720,860,Tippecanoe ,IN
937,696,838,Tipton ,IN
938,637,751,Union ,IN
939,637,824,Vanderburgh ,IN
940,643,815,Vermillion ,IN
941,643,815,Vigo ,IN
942,581,752,Wabash ,IN
943,600,765,Warren ,IN
944,637,824,Warrick ,IN
945,560,701,Washington ,IN
946,578,755,Wayne ,IN
947,624,795,Wells ,IN
948,610,776,White ,IN
949,624,795,Whitley ,IN
950,496,660,Adair ,IA
951,498,650,Adams ,IA
952,490,650,Allamakee ,IA
953,490,652,Appanoose ,IA
954,489,650,Audubon ,IA
955,531,668,Benton ,IA
956,636,807,Black Hawk ,IA
957,644,757,Boone ,IA
958,549,702,Bremer ,IA
959,535,711,Buchanan ,IA
960,511,679,Buena Vista ,IA
961,495,654,Butler ,IA
962,566,650,Calhoun ,IA
963,495,658,Carroll ,IA
964,566,650,Cass ,IA
965,568,756,Cedar ,IA
966,572,761,Cerro Gordo ,IA
967,524,650,Cherokee ,IA
968,561,650,Chickasaw ,IA
969,570,758,Clarke ,IA
970,489,650,Clay ,IA
971,516,661,Clayton ,IA
972,576,757,Clinton ,IA
973,496,660,Crawford ,IA
974,756,934,Dallas ,IA
975,520,691,Davis ,IA
976,492,650,Decatur ,IA
977,489,650,Delaware ,IA
978,576,766,Des Moines ,IA
979,556,739,Dickinson ,IA
980,621,826,Dubuque ,IA
981,514,651,Emmet ,IA
982,491,653,Fayette ,IA
983,520,650,Floyd ,IA
984,489,650,Franklin ,IA
985,489,650,Fremont ,IA
986,514,684,Greene ,IA
987,636,807,Grundy ,IA
988,756,934,Guthrie ,IA
989,559,718,Hamilton ,IA
990,539,650,Hancock ,IA
991,489,650,Hardin ,IA
992,792,987,Harrison ,IA
993,581,698,Henry ,IA
994,566,650,Howard ,IA
995,507,674,Humboldt ,IA
996,546,650,Ida ,IA
997,539,650,Iowa ,IA
998,580,690,Jackson ,IA
999,540,718,Jasper ,IA
1000,586,780,Jefferson ,IA
1001,781,1033,Johnson ,IA
1002,534,710,Jones ,IA
1003,510,650,Keokuk ,IA
1004,497,661,Kossuth ,IA
1005,553,689,Lee ,IA
1006,614,817,Linn ,IA
1007,545,725,Louisa ,IA
1008,561,746,Lucas ,IA
1009,498,663,Lyon ,IA
1010,756,934,Madison ,IA
1011,558,742,Mahaska ,IA
1012,578,769,Marion ,IA
1013,608,777,Marshall ,IA
1014,792,987,Mills ,IA
1015,512,681,Mitchell ,IA
1016,489,650,Monona ,IA
1017,520,692,Monroe ,IA
1018,492,655,Montgomery ,IA
1019,672,894,Muscatine ,IA
1020,489,650,O'Brien ,IA
1021,489,650,Osceola ,IA
1022,503,669,Page ,IA
1023,489,650,Palo Alto ,IA
1024,545,707,Plymouth ,IA
1025,534,650,Pocahontas ,IA
1026,756,934,Polk ,IA
1027,792,987,Pottawattamie ,IA
1028,569,727,Poweshiek ,IA
1029,542,650,Ringgold ,IA
1030,510,650,Sac ,IA
1031,641,822,Scott ,IA
1032,536,713,Shelby ,IA
1033,525,698,Sioux ,IA
1034,771,930,Story ,IA
1035,551,733,Tama ,IA
1036,492,654,Taylor ,IA
1037,515,650,Union ,IA
1038,522,650,Van Buren ,IA
1039,566,753,Wapello ,IA
1040,756,934,Warren ,IA
1041,618,822,Washington ,IA
1042,489,650,Wayne ,IA
1043,533,677,Webster ,IA
1044,492,650,Winnebago ,IA
1045,508,676,Winneshiek ,IA
1046,638,848,Woodbury ,IA
1047,508,650,Worth ,IA
1048,499,656,Wright ,IA
1049,536,697,Allen ,KS
1050,607,697,Anderson ,KS
1051,577,768,Atchison ,KS
1052,527,701,Barber ,KS
1053,529,704,Barton ,KS
1054,549,730,Bourbon ,KS
1055,524,697,Brown ,KS
1056,645,854,Butler ,KS
1057,535,697,Chase ,KS
1058,593,789,Chautauqua ,KS
1059,541,720,Cherokee ,KS
1060,607,697,Cheyenne ,KS
1061,573,762,Clark ,KS
1062,683,908,Clay ,KS
1063,529,697,Cloud ,KS
1064,531,697,Coffey ,KS
1065,524,697,Comanche ,KS
1066,561,746,Cowley ,KS
1067,585,778,Crawford ,KS
1068,524,697,Decatur ,KS
1069,555,713,Dickinson ,KS
1070,621,797,Doniphan ,KS
1071,681,897,Douglas ,KS
1072,532,697,Edwards ,KS
1073,525,697,Elk ,KS
1074,585,743,Ellis ,KS
1075,524,697,Ellsworth ,KS
1076,623,810,Finney ,KS
1077,628,798,Ford ,KS
1078,678,864,Franklin ,KS
1079,810,1077,Geary ,KS
1080,524,697,Gove ,KS
1081,607,697,Graham ,KS
1082,524,697,Grant ,KS
1083,561,728,Gray ,KS
1084,524,697,Greeley ,KS
1085,524,697,Greenwood ,KS
1086,573,762,Hamilton ,KS
1087,550,731,Harper ,KS
1088,645,854,Harvey ,KS
1089,724,963,Haskell ,KS
1090,535,697,Hodgeman ,KS
1091,628,832,Jackson ,KS
1092,628,832,Jefferson ,KS
1093,557,697,Jewell ,KS
1094,762,928,Johnson ,KS
1095,524,697,Kearny ,KS
1096,547,728,Kingman ,KS
1097,607,697,Kiowa ,KS
1098,554,737,Labette ,KS
1099,571,759,Lane ,KS
1100,762,928,Leavenworth ,KS
1101,607,697,Lincoln ,KS
1102,762,928,Linn ,KS
1103,562,697,Logan ,KS
1104,524,697,Lyon ,KS
1105,629,836,McPherson ,KS
1106,536,713,Marion ,KS
1107,524,697,Marshall ,KS
1108,524,697,Meade ,KS
1109,762,928,Miami ,KS
1110,524,697,Mitchell ,KS
1111,548,729,Montgomery ,KS
1112,580,697,Morris ,KS
1113,565,697,Morton ,KS
1114,607,697,Nemaha ,KS
1115,599,697,Neosho ,KS
1116,607,697,Ness ,KS
1117,524,697,Norton ,KS
1118,628,832,Osage ,KS
1119,607,697,Osborne ,KS
1120,552,734,Ottawa ,KS
1121,607,697,Pawnee ,KS
1122,607,697,Phillips ,KS
1123,824,1089,Pottawatomie ,KS
1124,617,782,Pratt ,KS
1125,524,697,Rawlins ,KS
1126,611,813,Reno ,KS
1127,533,697,Republic ,KS
1128,524,697,Rice ,KS
1129,824,1089,Riley ,KS
1130,550,697,Rooks ,KS
1131,607,697,Rush ,KS
1132,571,760,Russell ,KS
1133,618,812,Saline ,KS
1134,688,915,Scott ,KS
1135,645,854,Sedgwick ,KS
1136,682,791,Seward ,KS
1137,628,832,Shawnee ,KS
1138,528,697,Sheridan ,KS
1139,577,767,Sherman ,KS
1140,583,697,Smith ,KS
1141,524,697,Stafford ,KS
1142,524,697,Stanton ,KS
1143,589,783,Stevens ,KS
1144,579,758,Sumner ,KS
1145,580,697,Thomas ,KS
1146,688,790,Trego ,KS
1147,628,832,Wabaunsee ,KS
1148,607,697,Wallace ,KS
1149,524,697,Washington ,KS
1150,524,697,Wichita ,KS
1151,524,697,Wilson ,KS
1152,524,697,Woodson ,KS
1153,762,928,Wyandotte ,KS
1154,466,620,Adair ,KY
1155,566,713,Allen ,KY
1156,670,769,Anderson ,KY
1157,514,683,Ballard ,KY
1158,554,680,Barren ,KY
1159,488,649,Bath ,KY
1160,506,620,Bell ,KY
1161,691,908,Boone ,KY
1162,686,880,Bourbon ,KY
1163,618,748,Boyd ,KY
1164,554,725,Boyle ,KY
1165,691,908,Bracken ,KY
1166,466,620,Breathitt ,KY
1167,474,620,Breckinridge ,KY
1168,698,873,Bullitt ,KY
1169,500,648,Butler ,KY
1170,540,620,Caldwell ,KY
1171,571,754,Calloway ,KY
1172,691,908,Campbell ,KY
1173,523,696,Carlisle ,KY
1174,551,730,Carroll ,KY
1175,489,650,Carter ,KY
1176,540,620,Casey ,KY
1177,696,884,Christian ,KY
1178,686,880,Clark ,KY
1179,526,620,Clay ,KY
1180,502,639,Clinton ,KY
1181,483,620,Crittenden ,KY
1182,514,646,Cumberland ,KY
1183,562,745,Daviess ,KY
1184,644,818,Edmonson ,KY
1185,551,693,Elliott ,KY
1186,484,620,Estill ,KY
1187,686,880,Fayette ,KY
1188,466,620,Fleming ,KY
1189,545,641,Floyd ,KY
1190,662,801,Franklin ,KY
1191,486,647,Fulton ,KY
1192,691,908,Gallatin ,KY
1193,538,676,Garrard ,KY
1194,613,815,Grant ,KY
1195,499,653,Graves ,KY
1196,540,620,Grayson ,KY
1197,466,620,Green ,KY
1198,618,748,Greenup ,KY
1199,562,745,Hancock ,KY
1200,599,797,Hardin ,KY
1201,485,620,Harlan ,KY
1202,577,663,Harrison ,KY
1203,529,620,Hart ,KY
1204,637,824,Henderson ,KY
1205,698,873,Henry ,KY
1206,540,620,Hickman ,KY
1207,520,692,Hopkins ,KY
1208,501,630,Jackson ,KY
1209,698,873,Jefferson ,KY
1210,686,880,Jessamine ,KY
1211,471,620,Johnson ,KY
1212,691,908,Kenton ,KY
1213,466,620,Knott ,KY
1214,524,620,Knox ,KY
1215,599,797,Larue ,KY
1216,555,641,Laurel ,KY
1217,540,620,Lawrence ,KY
1218,471,620,Lee ,KY
1219,493,620,Leslie ,KY
1220,525,668,Letcher ,KY
1221,540,620,Lewis ,KY
1222,477,620,Lincoln ,KY
1223,555,668,Livingston ,KY
1224,559,662,Logan ,KY
1225,471,620,Lyon ,KY
1226,585,741,McCracken ,KY
1227,466,620,McCreary ,KY
1228,562,745,McLean ,KY
1229,546,726,Madison ,KY
1230,532,620,Magoffin ,KY
1231,574,659,Marion ,KY
1232,677,777,Marshall ,KY
1233,540,620,Martin ,KY
1234,520,663,Mason ,KY
1235,593,780,Meade ,KY
1236,479,637,Menifee ,KY
1237,505,672,Mercer ,KY
1238,540,620,Metcalfe ,KY
1239,469,624,Monroe ,KY
1240,547,727,Montgomery ,KY
1241,540,620,Morgan ,KY
1242,515,623,Muhlenberg ,KY
1243,553,736,Nelson ,KY
1244,466,620,Nicholas ,KY
1245,479,620,Ohio ,KY
1246,698,873,Oldham ,KY
1247,502,660,Owen ,KY
1248,493,620,Owsley ,KY
1249,691,908,Pendleton ,KY
1250,493,620,Perry ,KY
1251,553,735,Pike ,KY
1252,513,634,Powell ,KY
1253,523,670,Pulaski ,KY
1254,575,696,Robertson ,KY
1255,471,620,Rockcastle ,KY
1256,630,752,Rowan ,KY
1257,506,620,Russell ,KY
1258,686,880,Scott ,KY
1259,642,854,Shelby ,KY
1260,616,727,Simpson ,KY
1261,698,873,Spencer ,KY
1262,518,663,Taylor ,KY
1263,571,675,Todd ,KY
1264,696,884,Trigg ,KY
1265,698,873,Trimble ,KY
1266,552,634,Union ,KY
1267,644,818,Warren ,KY
1268,565,689,Washington ,KY
1269,535,620,Wayne ,KY
1270,490,620,Webster ,KY
1271,502,666,Whitley ,KY
1272,473,629,Wolfe ,KY
1273,686,880,Woodford ,KY
1274,511,680,Acadia Parish,LA
1275,580,680,Allen Parish,LA
1276,849,975,Ascension Parish,LA
1277,624,733,Assumption Parish,LA
1278,564,737,Avoyelles Parish,LA
1279,589,680,Beauregard Parish,LA
1280,592,680,Bienville Parish,LA
1281,775,895,Bossier Parish,LA
1282,775,895,Caddo Parish,LA
1283,691,857,Calcasieu Parish,LA
1284,592,680,Caldwell Parish,LA
1285,691,857,Cameron Parish,LA
1286,516,680,Catahoula Parish,LA
1287,511,680,Claiborne Parish,LA
1288,525,680,Concordia Parish,LA
1289,775,895,De Soto Parish,LA
1290,849,975,East Baton Rouge Parish,LA
1291,511,680,East Carroll Parish,LA
1292,849,975,East Feliciana Parish,LA
1293,511,680,Evangeline Parish,LA
1294,531,706,Franklin Parish,LA
1295,634,792,Grant Parish,LA
1296,615,800,Iberia Parish,LA
1297,605,738,Iberville Parish,LA
1298,532,680,Jackson Parish,LA
1299,882,1062,Jefferson Parish,LA
1300,592,680,Jefferson Davis Parish,LA
1301,794,915,Lafayette Parish,LA
1302,693,879,Lafourche Parish,LA
1303,530,687,La Salle Parish,LA
1304,699,840,Lincoln Parish,LA
1305,849,975,Livingston Parish,LA
1306,511,680,Madison Parish,LA
1307,599,688,Morehouse Parish,LA
1308,623,828,Natchitoches Parish,LA
1309,882,1062,Orleans Parish,LA
1310,611,777,Ouachita Parish,LA
1311,882,1062,Plaquemines Parish,LA
1312,849,975,Pointe Coupee Parish,LA
1313,634,792,Rapides Parish,LA
1314,689,917,Red River Parish,LA
1315,515,685,Richland Parish,LA
1316,592,680,Sabine Parish,LA
1317,882,1062,St. Bernard Parish,LA
1318,882,1062,St. Charles Parish,LA
1319,849,975,St. Helena Parish,LA
1320,637,731,St. James Parish,LA
1321,882,1062,St. John the Baptist Parish,LA
1322,559,743,St. Landry Parish,LA
1323,794,915,St. Martin Parish,LA
1324,655,860,St. Mary Parish,LA
1325,882,1062,St. Tammany Parish,LA
1326,664,869,Tangipahoa Parish,LA
1327,525,680,Tensas Parish,LA
1328,693,879,Terrebonne Parish,LA
1329,611,777,Union Parish,LA
1330,628,721,Vermilion Parish,LA
1331,814,1082,Vernon Parish,LA
1332,564,750,Washington Parish,LA
1333,592,680,Webster Parish,LA
1334,849,975,West Baton Rouge Parish,LA
1335,511,680,West Carroll Parish,LA
1336,849,975,West Feliciana Parish,LA
1337,580,680,Winn Parish,LA
1338,695,881,Androscoggin ,ME
1339,695,881,Androscoggin ,ME
1340,695,881,Androscoggin ,ME
1341,695,881,Androscoggin ,ME
1342,695,881,Androscoggin ,ME
1343,695,881,Androscoggin ,ME
1344,695,881,Androscoggin ,ME
1345,695,881,Androscoggin ,ME
1346,695,881,Androscoggin ,ME
1347,695,881,Androscoggin ,ME
1348,695,881,Androscoggin ,ME
1349,695,881,Androscoggin ,ME
1350,695,881,Androscoggin ,ME
1351,695,881,Androscoggin ,ME
1352,616,713,Aroostook ,ME
1353,616,713,Aroostook ,ME
1354,616,713,Aroostook ,ME
1355,616,713,Aroostook ,ME
1356,616,713,Aroostook ,ME
1357,616,713,Aroostook ,ME
1358,616,713,Aroostook ,ME
1359,616,713,Aroostook ,ME
1360,616,713,Aroostook ,ME
1361,616,713,Aroostook ,ME
1362,616,713,Aroostook ,ME
1363,616,713,Aroostook ,ME
1364,616,713,Aroostook ,ME
1365,616,713,Aroostook ,ME
1366,616,713,Aroostook ,ME
1367,616,713,Aroostook ,ME
1368,616,713,Aroostook ,ME
1369,616,713,Aroostook ,ME
1370,616,713,Aroostook ,ME
1371,616,713,Aroostook ,ME
1372,616,713,Aroostook ,ME
1373,616,713,Aroostook ,ME
1374,616,713,Aroostook ,ME
1375,616,713,Aroostook ,ME
1376,616,713,Aroostook ,ME
1377,616,713,Aroostook ,ME
1378,616,713,Aroostook ,ME
1379,616,713,Aroostook ,ME
1380,616,713,Aroostook ,ME
1381,616,713,Aroostook ,ME
1382,616,713,Aroostook ,ME
1383,616,713,Aroostook ,ME
1384,616,713,Aroostook ,ME
1385,616,713,Aroostook ,ME
1386,616,713,Aroostook ,ME
1387,616,713,Aroostook ,ME
1388,616,713,Aroostook ,ME
1389,616,713,Aroostook ,ME
1390,616,713,Aroostook ,ME
1391,616,713,Aroostook ,ME
1392,616,713,Aroostook ,ME
1393,616,713,Aroostook ,ME
1394,616,713,Aroostook ,ME
1395,616,713,Aroostook ,ME
1396,616,713,Aroostook ,ME
1397,616,713,Aroostook ,ME
1398,616,713,Aroostook ,ME
1399,616,713,Aroostook ,ME
1400,616,713,Aroostook ,ME
1401,616,713,Aroostook ,ME
1402,616,713,Aroostook ,ME
1403,616,713,Aroostook ,ME
1404,616,713,Aroostook ,ME
1405,616,713,Aroostook ,ME
1406,616,713,Aroostook ,ME
1407,616,713,Aroostook ,ME
1408,616,713,Aroostook ,ME
1409,616,713,Aroostook ,ME
1410,616,713,Aroostook ,ME
1411,616,713,Aroostook ,ME
1412,616,713,Aroostook ,ME
1413,616,713,Aroostook ,ME
1414,616,713,Aroostook ,ME
1415,616,713,Aroostook ,ME
1416,616,713,Aroostook ,ME
1417,616,713,Aroostook ,ME
1418,616,713,Aroostook ,ME
1419,616,713,Aroostook ,ME
1420,616,713,Aroostook ,ME
1421,616,713,Aroostook ,ME
1422,616,713,Aroostook ,ME
1423,616,713,Aroostook ,ME
1424,616,713,Aroostook ,ME
1425,792,1031,Cumberland ,ME
1426,792,1031,Cumberland ,ME
1427,792,1031,Cumberland ,ME
1428,1108,1417,Cumberland ,ME
1429,1108,1417,Cumberland ,ME
1430,1108,1417,Cumberland ,ME
1431,1108,1417,Cumberland ,ME
1432,1108,1417,Cumberland ,ME
1433,1108,1417,Cumberland ,ME
1434,1108,1417,Cumberland ,ME
1435,1108,1417,Cumberland ,ME
1436,1108,1417,Cumberland ,ME
1437,792,1031,Cumberland ,ME
1438,792,1031,Cumberland ,ME
1439,1108,1417,Cumberland ,ME
1440,792,1031,Cumberland ,ME
1441,792,1031,Cumberland ,ME
1442,1108,1417,Cumberland ,ME
1443,1108,1417,Cumberland ,ME
1444,792,1031,Cumberland ,ME
1445,1108,1417,Cumberland ,ME
1446,1108,1417,Cumberland ,ME
1447,792,1031,Cumberland ,ME
1448,1108,1417,Cumberland ,ME
1449,1108,1417,Cumberland ,ME
1450,1108,1417,Cumberland ,ME
1451,1108,1417,Cumberland ,ME
1452,1108,1417,Cumberland ,ME
1453,625,730,Franklin ,ME
1454,625,730,Franklin ,ME
1455,625,730,Franklin ,ME
1456,625,730,Franklin ,ME
1457,625,730,Franklin ,ME
1458,625,730,Franklin ,ME
1459,625,730,Franklin ,ME
1460,625,730,Franklin ,ME
1461,625,730,Franklin ,ME
1462,625,730,Franklin ,ME
1463,625,730,Franklin ,ME
1464,625,730,Franklin ,ME
1465,625,730,Franklin ,ME
1466,625,730,Franklin ,ME
1467,625,730,Franklin ,ME
1468,625,730,Franklin ,ME
1469,625,730,Franklin ,ME
1470,625,730,Franklin ,ME
1471,625,730,Franklin ,ME
1472,625,730,Franklin ,ME
1473,625,730,Franklin ,ME
1474,625,730,Franklin ,ME
1475,625,730,Franklin ,ME
1476,625,730,Franklin ,ME
1477,625,730,Franklin ,ME
1478,625,730,Franklin ,ME
1479,625,730,Franklin ,ME
1480,740,907,Hancock ,ME
1481,740,907,Hancock ,ME
1482,740,907,Hancock ,ME
1483,740,907,Hancock ,ME
1484,740,907,Hancock ,ME
1485,740,907,Hancock ,ME
1486,740,907,Hancock ,ME
1487,740,907,Hancock ,ME
1488,740,907,Hancock ,ME
1489,740,907,Hancock ,ME
1490,740,907,Hancock ,ME
1491,740,907,Hancock ,ME
1492,740,907,Hancock ,ME
1493,740,907,Hancock ,ME
1494,740,907,Hancock ,ME
1495,740,907,Hancock ,ME
1496,740,907,Hancock ,ME
1497,740,907,Hancock ,ME
1498,740,907,Hancock ,ME
1499,740,907,Hancock ,ME
1500,740,907,Hancock ,ME
1501,740,907,Hancock ,ME
1502,740,907,Hancock ,ME
1503,740,907,Hancock ,ME
1504,740,907,Hancock ,ME
1505,740,907,Hancock ,ME
1506,740,907,Hancock ,ME
1507,740,907,Hancock ,ME
1508,740,907,Hancock ,ME
1509,740,907,Hancock ,ME
1510,740,907,Hancock ,ME
1511,740,907,Hancock ,ME
1512,740,907,Hancock ,ME
1513,740,907,Hancock ,ME
1514,740,907,Hancock ,ME
1515,740,907,Hancock ,ME
1516,740,907,Hancock ,ME
1517,740,907,Hancock ,ME
1518,740,907,Hancock ,ME
1519,740,907,Hancock ,ME
1520,740,907,Hancock ,ME
1521,662,817,Kennebec ,ME
1522,662,817,Kennebec ,ME
1523,662,817,Kennebec ,ME
1524,662,817,Kennebec ,ME
1525,662,817,Kennebec ,ME
1526,662,817,Kennebec ,ME
1527,662,817,Kennebec ,ME
1528,662,817,Kennebec ,ME
1529,662,817,Kennebec ,ME
1530,662,817,Kennebec ,ME
1531,662,817,Kennebec ,ME
1532,662,817,Kennebec ,ME
1533,662,817,Kennebec ,ME
1534,662,817,Kennebec ,ME
1535,662,817,Kennebec ,ME
1536,662,817,Kennebec ,ME
1537,662,817,Kennebec ,ME
1538,662,817,Kennebec ,ME
1539,662,817,Kennebec ,ME
1540,662,817,Kennebec ,ME
1541,662,817,Kennebec ,ME
1542,662,817,Kennebec ,ME
1543,662,817,Kennebec ,ME
1544,662,817,Kennebec ,ME
1545,662,817,Kennebec ,ME
1546,662,817,Kennebec ,ME
1547,662,817,Kennebec ,ME
1548,662,817,Kennebec ,ME
1549,662,817,Kennebec ,ME
1550,662,817,Kennebec ,ME
1551,754,955,Knox ,ME
1552,754,955,Knox ,ME
1553,754,955,Knox ,ME
1554,754,955,Knox ,ME
1555,754,955,Knox ,ME
1556,754,955,Knox ,ME
1557,754,955,Knox ,ME
1558,754,955,Knox ,ME
1559,754,955,Knox ,ME
1560,754,955,Knox ,ME
1561,754,955,Knox ,ME
1562,754,955,Knox ,ME
1563,754,955,Knox ,ME
1564,754,955,Knox ,ME
1565,754,955,Knox ,ME
1566,754,955,Knox ,ME
1567,754,955,Knox ,ME
1568,754,955,Knox ,ME
1569,754,955,Knox ,ME
1570,754,955,Knox ,ME
1571,797,937,Lincoln ,ME
1572,797,937,Lincoln ,ME
1573,797,937,Lincoln ,ME
1574,797,937,Lincoln ,ME
1575,797,937,Lincoln ,ME
1576,797,937,Lincoln ,ME
1577,797,937,Lincoln ,ME
1578,797,937,Lincoln ,ME
1579,797,937,Lincoln ,ME
1580,797,937,Lincoln ,ME
1581,797,937,Lincoln ,ME
1582,797,937,Lincoln ,ME
1583,797,937,Lincoln ,ME
1584,797,937,Lincoln ,ME
1585,797,937,Lincoln ,ME
1586,797,937,Lincoln ,ME
1587,797,937,Lincoln ,ME
1588,797,937,Lincoln ,ME
1589,797,937,Lincoln ,ME
1590,797,937,Lincoln ,ME
1591,797,937,Lincoln ,ME
1592,673,808,Oxford ,ME
1593,673,808,Oxford ,ME
1594,673,808,Oxford ,ME
1595,673,808,Oxford ,ME
1596,673,808,Oxford ,ME
1597,673,808,Oxford ,ME
1598,673,808,Oxford ,ME
1599,673,808,Oxford ,ME
1600,673,808,Oxford ,ME
1601,673,808,Oxford ,ME
1602,673,808,Oxford ,ME
1603,673,808,Oxford ,ME
1604,673,808,Oxford ,ME
1605,673,808,Oxford ,ME
1606,673,808,Oxford ,ME
1607,673,808,Oxford ,ME
1608,673,808,Oxford ,ME
1609,673,808,Oxford ,ME
1610,673,808,Oxford ,ME
1611,673,808,Oxford ,ME
1612,673,808,Oxford ,ME
1613,673,808,Oxford ,ME
1614,673,808,Oxford ,ME
1615,673,808,Oxford ,ME
1616,673,808,Oxford ,ME
1617,673,808,Oxford ,ME
1618,673,808,Oxford ,ME
1619,673,808,Oxford ,ME
1620,673,808,Oxford ,ME
1621,673,808,Oxford ,ME
1622,673,808,Oxford ,ME
1623,673,808,Oxford ,ME
1624,673,808,Oxford ,ME
1625,673,808,Oxford ,ME
1626,673,808,Oxford ,ME
1627,673,808,Oxford ,ME
1628,673,808,Oxford ,ME
1629,673,808,Oxford ,ME
1630,673,808,Oxford ,ME
1631,668,870,Penobscot ,ME
1632,668,870,Penobscot ,ME
1633,771,977,Penobscot ,ME
1634,668,870,Penobscot ,ME
1635,668,870,Penobscot ,ME
1636,771,977,Penobscot ,ME
1637,668,870,Penobscot ,ME
1638,668,870,Penobscot ,ME
1639,668,870,Penobscot ,ME
1640,668,870,Penobscot ,ME
1641,668,870,Penobscot ,ME
1642,668,870,Penobscot ,ME
1643,668,870,Penobscot ,ME
1644,668,870,Penobscot ,ME
1645,668,870,Penobscot ,ME
1646,668,870,Penobscot ,ME
1647,668,870,Penobscot ,ME
1648,668,870,Penobscot ,ME
1649,668,870,Penobscot ,ME
1650,771,977,Penobscot ,ME
1651,668,870,Penobscot ,ME
1652,668,870,Penobscot ,ME
1653,668,870,Penobscot ,ME
1654,668,870,Penobscot ,ME
1655,668,870,Penobscot ,ME
1656,771,977,Penobscot ,ME
1657,668,870,Penobscot ,ME
1658,771,977,Penobscot ,ME
1659,771,977,Penobscot ,ME
1660,771,977,Penobscot ,ME
1661,668,870,Penobscot ,ME
1662,668,870,Penobscot ,ME
1663,771,977,Penobscot ,ME
1664,668,870,Penobscot ,ME
1665,668,870,Penobscot ,ME
1666,668,870,Penobscot ,ME
1667,668,870,Penobscot ,ME
1668,668,870,Penobscot ,ME
1669,668,870,Penobscot ,ME
1670,668,870,Penobscot ,ME
1671,668,870,Penobscot ,ME
1672,668,870,Penobscot ,ME
1673,668,870,Penobscot ,ME
1674,771,977,Penobscot ,ME
1675,668,870,Penobscot ,ME
1676,668,870,Penobscot ,ME
1677,668,870,Penobscot ,ME
1678,668,870,Penobscot ,ME
1679,668,870,Penobscot ,ME
1680,771,977,Penobscot ,ME
1681,771,977,Penobscot ,ME
1682,771,977,Penobscot ,ME
1683,668,870,Penobscot ,ME
1684,668,870,Penobscot ,ME
1685,771,977,Penobscot ,ME
1686,668,870,Penobscot ,ME
1687,668,870,Penobscot ,ME
1688,668,870,Penobscot ,ME
1689,668,870,Penobscot ,ME
1690,668,870,Penobscot ,ME
1691,668,870,Penobscot ,ME
1692,668,870,Penobscot ,ME
1693,771,977,Penobscot ,ME
1694,668,870,Penobscot ,ME
1695,668,870,Penobscot ,ME
1696,668,870,Penobscot ,ME
1697,668,870,Penobscot ,ME
1698,617,708,Piscataquis ,ME
1699,617,708,Piscataquis ,ME
1700,617,708,Piscataquis ,ME
1701,617,708,Piscataquis ,ME
1702,617,708,Piscataquis ,ME
1703,617,708,Piscataquis ,ME
1704,617,708,Piscataquis ,ME
1705,617,708,Piscataquis ,ME
1706,617,708,Piscataquis ,ME
1707,617,708,Piscataquis ,ME
1708,617,708,Piscataquis ,ME
1709,617,708,Piscataquis ,ME
1710,617,708,Piscataquis ,ME
1711,617,708,Piscataquis ,ME
1712,617,708,Piscataquis ,ME
1713,617,708,Piscataquis ,ME
1714,617,708,Piscataquis ,ME
1715,617,708,Piscataquis ,ME
1716,617,708,Piscataquis ,ME
1717,617,708,Piscataquis ,ME
1718,617,708,Piscataquis ,ME
1719,617,708,Piscataquis ,ME
1720,617,708,Piscataquis ,ME
1721,831,954,Sagadahoc ,ME
1722,831,954,Sagadahoc ,ME
1723,831,954,Sagadahoc ,ME
1724,831,954,Sagadahoc ,ME
1725,831,954,Sagadahoc ,ME
1726,831,954,Sagadahoc ,ME
1727,831,954,Sagadahoc ,ME
1728,831,954,Sagadahoc ,ME
1729,831,954,Sagadahoc ,ME
1730,831,954,Sagadahoc ,ME
1731,831,954,Sagadahoc ,ME
1732,660,813,Somerset ,ME
1733,660,813,Somerset ,ME
