INTPTLAT,INTPTLNG,COUNTY NAME,USPS
41.760392,-81.724217,Cuyahoga County,OH
40.131542,-84.621248,Darke County,OH
41.321679,-84.486433,Defiance County,OH
40.278941,-83.007462,Delaware County,OH
41.554006,-82.525897,Erie County,OH
39.747694,-82.626685,Fairfield County,OH
39.555246,-83.461893,Fayette County,OH
39.969875,-83.009086,Franklin County,OH
41.597264,-84.124267,Fulton County,OH
38.817046,-82.301746,Gallia County,OH
41.499322,-81.173505,Geauga County,OH
39.687479,-83.894894,Greene County,OH
40.056665,-81.497875,Guernsey County,OH
39.196927,-84.544187,Hamilton County,OH
41.000471,-83.666034,Hancock County,OH
40.660415,-83.664077,Hardin County,OH
40.292318,-81.091565,Harrison County,OH
41.331584,-84.0689,Henry County,OH
39.184422,-83.601359,Highland County,OH
39.490342,-82.483447,Hocking County,OH
40.565597,-81.930001,Holmes County,OH
41.14508,-82.594641,Huron County,OH
39.013477,-82.614142,Jackson County,OH
40.399384,-80.763527,Jefferson County,OH
40.40362,-82.422393,Knox County,OH
41.924116,-81.392643,Lake County,OH
38.603866,-82.517186,Lawrence County,OH
40.091505,-82.483435,Licking County,OH
40.387553,-83.766343,Logan County,OH
41.438805,-82.179722,Lorain County,OH
41.682321,-83.468903,Lucas County,OH
39.896607,-83.400885,Madison County,OH
41.01088,-80.770396,Mahoning County,OH
40.588034,-83.168803,Marion County,OH
41.116174,-81.899764,Medina County,OH
39.089807,-82.028397,Meigs County,OH
40.535333,-84.632059,Mercer County,OH
40.053326,-84.228413,Miami County,OH
39.726253,-81.090983,Monroe County,OH
39.753736,-84.290591,Montgomery County,OH
39.624946,-81.861697,Morgan County,OH
40.525266,-82.797729,Morrow County,OH
39.966046,-81.943506,Muskingum County,OH
39.767232,-81.452493,Noble County,OH
41.545495,-83.012613,Ottawa County,OH
41.118948,-84.582125,Paulding County,OH
39.743187,-82.237952,Perry County,OH
39.648947,-83.052827,Pickaway County,OH
39.071341,-83.052911,Pike County,OH
41.16897,-81.196962,Portage County,OH
39.73881,-84.644758,Preble County,OH
41.024533,-84.129879,Putnam County,OH
40.774159,-82.542781,Richland County,OH
39.323897,-83.059536,Ross County,OH
41.355319,-83.142776,Sandusky County,OH
38.814889,-82.998675,Scioto County,OH
41.119992,-83.127547,Seneca County,OH
40.33668,-84.204142,Shelby County,OH
40.814131,-81.365667,Stark County,OH
41.121847,-81.534928,Summit County,OH
41.306374,-80.7704,Trumbull County,OH
40.44749,-81.471105,Tuscarawas County,OH
40.295901,-83.367042,Union County,OH
40.85552,-84.585775,Van Wert County,OH
39.252042,-82.485961,Vinton County,OH
39.425652,-84.169906,Warren County,OH
39.450676,-81.490636,Washington County,OH
40.829661,-81.887194,Wayne County,OH
41.564959,-84.584324,Williams County,OH
41.360183,-83.622682,Wood County,OH
40.839782,-83.313681,Wyandot County,OH
35.898043,-94.651026,Adair County,OK
36.729703,-98.323445,Alfalfa County,OK
34.392469,-96.036558,Atoka County,OK
36.748334,-100.483056,Beaver County,OK
35.270601,-99.690057,Beckham County,OK
35.877782,-98.428934,Blaine County,OK
33.964004,-96.264137,Bryan County,OK
35.16792,-98.381045,Caddo County,OK
35.543354,-97.979889,Canadian County,OK
34.251848,-97.287927,Carter County,OK
35.904367,-94.996796,Cherokee County,OK
34.027645,-95.554208,Choctaw County,OK
36.74839,-102.517698,Cimarron County,OK
35.206376,-97.323088,Cleveland County,OK
34.582861,-96.288039,Coal County,OK
34.66263,-98.476612,Comanche County,OK
34.290676,-98.373438,Cotton County,OK
36.76389,-95.201553,Craig County,OK
35.907732,-96.379793,Creek County,OK
35.645601,-98.997386,Custer County,OK
36.393375,-94.808217,Delaware County,OK
35.97796,-99.014385,Dewey County,OK
36.224258,-99.750139,Ellis County,OK
36.378054,-97.78845,Garfield County,OK
34.70935,-97.312723,Garvin County,OK
35.021058,-97.88689,Grady County,OK
36.788254,-97.788151,Grant County,OK
34.933853,-99.552968,Greer County,OK
34.745971,-99.844194,Harmon County,OK
36.80035,-99.662805,Harper County,OK
35.232295,-95.109576,Haskell County,OK
35.052934,-96.251183,Hughes County,OK
34.594006,-99.412235,Jackson County,OK
34.105082,-97.83889,Jefferson County,OK
34.313455,-96.654254,Johnston County,OK
36.814885,-97.143862,Kay County,OK
35.949436,-97.934557,Kingfisher County,OK
34.921489,-98.981617,Kiowa County,OK
34.875137,-95.272262,Latimer County,OK
34.897356,-94.695074,Le Flore County,OK
35.703117,-96.881392,Lincoln County,OK
35.914151,-97.450764,Logan County,OK
33.957804,-97.245093,Love County,OK
35.016436,-97.449803,McClain County,OK
34.117073,-94.766086,McCurtain County,OK
35.369108,-95.671787,McIntosh County,OK
36.313119,-98.542015,Major County,OK
34.027007,-96.770533,Marshall County,OK
36.303804,-95.235638,Mayes County,OK
34.485766,-97.071557,Murray County,OK
35.617551,-95.383911,Muskogee County,OK
36.384901,-97.236335,Noble County,OK
36.789615,-95.613312,Nowata County,OK
35.466804,-96.327762,Okfuskee County,OK
35.554611,-97.409401,Oklahoma County,OK
35.6435,-95.965947,Okmulgee County,OK
36.624299,-96.408112,Osage County,OK
36.835764,-94.802681,Ottawa County,OK
36.313704,-96.696669,Pawnee County,OK
36.079225,-96.975255,Payne County,OK
34.92554,-95.74813,Pittsburg County,OK
34.721446,-96.691971,Pontotoc County,OK
35.211393,-96.957007,Pottawatomie County,OK
34.377899,-95.408082,Pushmataha County,OK
35.708554,-99.741572,Roger Mills County,OK
36.377794,-95.601383,Rogers County,OK
35.158366,-96.602857,Seminole County,OK
35.502435,-94.750757,Sequoyah County,OK
34.481361,-97.855607,Stephens County,OK
36.746317,-101.483855,Texas County,OK
34.371085,-98.931701,Tillman County,OK
36.120318,-95.941813,Tulsa County,OK
35.963479,-95.514098,Wagoner County,OK
36.70438,-95.906155,Washington County,OK
35.289497,-98.991436,Washita County,OK
36.726984,-98.863649,Woods County,OK
36.425619,-99.273661,Woodward County,OK
44.703427,-117.691933,Baker County,OR
44.493882,-123.424664,Benton County,OR
45.160493,-122.195127,Clackamas County,OR
46.024509,-123.705037,Clatsop County,OR
45.941932,-123.081079,Columbia County,OR
43.18591,-124.094133,Coos County,OR
44.163054,-120.371585,Crook County,OR
42.466439,-124.210929,Curry County,OR
43.915118,-121.225575,Deschutes County,OR
43.286328,-123.154476,Douglas County,OR
45.43059,-120.319901,Gilliam County,OR
44.496326,-119.014057,Grant County,OR
43.064449,-118.987169,Harney County,OR
45.511775,-121.655976,Hood River County,OR
42.411621,-122.675611,Jackson County,OR
44.645151,-121.178632,Jefferson County,OR
42.386983,-123.57162,Josephine County,OR
42.683761,-121.646168,Klamath County,OR
42.788401,-120.38979,Lake County,OR
43.928329,-122.89769,Lane County,OR
44.641061,-123.911212,Lincoln County,OR
44.488898,-122.537208,Linn County,OR
43.188625,-117.603191,Malheur County,OR
44.900898,-122.57626,Marion County,OR
45.425496,-119.602311,Morrow County,OR
45.547711,-122.417363,Multnomah County,OR
44.900375,-123.398673,Polk County,OR
45.399216,-120.678512,Sherman County,OR
45.45589,-123.759299,Tillamook County,OR
45.5912,-118.73388,Umatilla County,OR
45.304081,-117.999149,Union County,OR
45.593753,-117.18558,Wallowa County,OR
45.164536,-121.165069,Wasco County,OR
45.553542,-123.097615,Washington County,OR
44.736415,-120.026861,Wheeler County,OR
45.247827,-123.316399,Yamhill County,OR
39.869471,-77.21773,Adams County,PA
40.469757,-79.980451,Allegheny County,PA
40.81238,-79.464129,Armstrong County,PA
40.68414,-80.350721,Beaver County,PA
39.998634,-78.494747,Bedford County,PA
40.413957,-75.92686,Berks County,PA
40.498654,-78.309597,Blair County,PA
41.791504,-76.502123,Bradford County,PA
40.336887,-75.10706,Bucks County,PA
40.913847,-79.918978,Butler County,PA
40.510222,-78.710478,Cambria County,PA
41.438291,-78.198323,Cameron County,PA
40.918367,-75.705039,Carbon County,PA
40.909128,-77.847877,Centre County,PA
39.974029,-75.749752,Chester County,PA
41.198159,-79.420369,Clarion County,PA
41.000249,-78.473749,Clearfield County,PA
41.262624,-77.69636,Clinton County,PA
41.045517,-76.40426,Columbia County,PA
41.687876,-80.107795,Crawford County,PA
40.164805,-77.263442,Cumberland County,PA
40.412565,-76.792634,Dauphin County,PA
39.916685,-75.398818,Delaware County,PA
41.427332,-78.653937,Elk County,PA
42.117952,-80.096386,Erie County,PA
39.918907,-79.640119,Fayette County,PA
41.513304,-79.249705,Forest County,PA
39.926772,-77.724521,Franklin County,PA
39.91075,-78.122617,Fulton County,PA
39.847707,-80.225655,Greene County,PA
40.422311,-77.968595,Huntingdon County,PA
40.651432,-79.087545,Indiana County,PA
41.138028,-79.012419,Jefferson County,PA
40.530673,-77.400438,Juniata County,PA
41.440284,-75.609666,Lackawanna County,PA
40.041992,-76.250198,Lancaster County,PA
40.992735,-80.334446,Lawrence County,PA
40.371448,-76.464819,Lebanon County,PA
40.614241,-75.590627,Lehigh County,PA
41.172787,-75.976035,Luzerne County,PA
41.343882,-77.055262,Lycoming County,PA
41.81459,-78.572463,McKean County,PA
41.300014,-80.252786,Mercer County,PA
40.601615,-77.651832,Mifflin County,PA
41.05624,-75.329065,Monroe County,PA
40.209999,-75.370201,Montgomery County,PA
41.029284,-76.665225,Montour County,PA
40.752791,-75.307447,Northampton County,PA
40.851524,-76.709877,Northumberland County,PA
40.39778,-77.266328,Perry County,PA
40.009376,-75.133346,Philadelphia County,PA
41.325949,-75.031514,Pike County,PA
41.748587,-77.894436,Potter County,PA
40.703682,-76.217788,Schuylkill County,PA
40.755407,-77.072929,Snyder County,PA
39.981297,-79.028486,Somerset County,PA
41.439285,-76.511717,Sullivan County,PA
41.819665,-75.800969,Susquehanna County,PA
41.766859,-77.257288,Tioga County,PA
40.962179,-77.055475,Union County,PA
41.400714,-79.765813,Venango County,PA
41.834298,-79.298182,Warren County,PA
40.200005,-80.252132,Washington County,PA
41.646602,-75.292493,Wayne County,PA
40.311068,-79.466688,Westmoreland County,PA
41.525173,-76.008731,Wyoming County,PA
39.921751,-76.728889,York County,PA
41.706831,-71.286637,Bristol County,RI
41.674245,-71.580924,Kent County,RI
41.502504,-71.283689,Newport County,RI
41.869768,-71.578625,Providence County,RI
41.396792,-71.620282,Washington County,RI
34.229041,-82.454058,Abbeville County,SC
33.550013,-81.632983,Aiken County,SC
32.979757,-81.363265,Allendale County,SC
34.521235,-82.638603,Anderson County,SC
33.203021,-81.053161,Bamberg County,SC
33.260552,-81.434228,Barnwell County,SC
32.358112,-80.689422,Beaufort County,SC
33.2077,-79.953655,Berkeley County,SC
33.67478,-80.780347,Calhoun County,SC
32.800458,-79.94248,Charleston County,SC
35.049796,-81.607647,Cherokee County,SC
34.689342,-81.161249,Chester County,SC
34.637018,-80.159227,Chesterfield County,SC
33.664682,-80.217889,Clarendon County,SC
32.835018,-80.655244,Colleton County,SC
34.332185,-79.962115,Darlington County,SC
34.390172,-79.374964,Dillon County,SC
33.082186,-80.404697,Dorchester County,SC
33.776498,-81.968245,Edgefield County,SC
34.395669,-81.127001,Fairfield County,SC
34.028535,-79.710233,Florence County,SC
33.417531,-79.296333,Georgetown County,SC
34.892645,-82.372077,Greenville County,SC
34.155796,-82.127876,Greenwood County,SC
32.778334,-81.143822,Hampton County,SC
33.909269,-78.976675,Horry County,SC
32.43059,-81.021627,Jasper County,SC
34.338356,-80.590885,Kershaw County,SC
34.686818,-80.703688,Lancaster County,SC
34.483676,-82.005498,Laurens County,SC
34.15864,-80.251209,Lee County,SC
33.899477,-81.266277,Lexington County,SC
33.897599,-82.316196,McCormick County,SC
34.08362,-79.354001,Marion County,SC
34.60167,-79.679435,Marlboro County,SC
34.289881,-81.599676,Newberry County,SC
34.748766,-83.06154,Oconee County,SC
33.436135,-80.802913,Orangeburg County,SC
34.885368,-82.723377,Pickens County,SC
34.029095,-80.898037,Richland County,SC
34.005278,-81.727903,Saluda County,SC
34.933271,-81.991052,Spartanburg County,SC
33.91614,-80.382376,Sumter County,SC
34.690397,-81.615896,Union County,SC
33.626462,-79.716474,Williamsburg County,SC
34.970188,-81.183187,York County,SC
43.724719,-98.577587,Aurora County,SD
44.418265,-98.279422,Beadle County,SD
43.186912,-101.677181,Bennett County,SD
42.985799,-97.884199,Bon Homme County,SD
44.376675,-96.797797,Brookings County,SD
45.589254,-98.352175,Brown County,SD
43.729873,-99.092909,Brule County,SD
44.044306,-99.203998,Buffalo County,SD
44.896226,-103.501436,Butte County,SD
45.785575,-100.002107,Campbell County,SD
43.206185,-98.595143,Charles Mix County,SD
44.855211,-97.724912,Clark County,SD
42.91615,-96.980468,Clay County,SD
44.966285,-97.198837,Codington County,SD
45.685671,-101.179665,Corson County,SD
43.684943,-103.46225,Custer County,SD
43.680439,-98.155868,Davison County,SD
45.355161,-97.58143,Day County,SD
44.75629,-96.690239,Deuel County,SD
45.148049,-100.837953,Dewey County,SD
43.391506,-98.358433,Douglas County,SD
45.41168,-99.205362,Edmunds County,SD
43.221619,-103.512609,Fall River County,SD
45.065476,-99.153564,Faulk County,SD
45.172637,-96.772261,Grant County,SD
43.175142,-99.206591,Gregory County,SD
44.282881,-101.595442,Haakon County,SD
44.680619,-97.178598,Hamlin County,SD
44.546713,-99.004575,Hand County,SD
43.680612,-97.796845,Hanson County,SD
45.596611,-103.473871,Harding County,SD
44.384452,-99.975684,Hughes County,SD
43.33671,-97.749383,Hutchinson County,SD
44.537174,-99.472736,Hyde County,SD
43.677506,-101.626323,Jackson County,SD
44.06341,-98.62317,Jerauld County,SD
43.951991,-100.686138,Jones County,SD
44.362969,-97.499313,Kingsbury County,SD
44.02845,-97.123223,Lake County,SD
44.348767,-103.804947,Lawrence County,SD
43.27942,-96.722286,Lincoln County,SD
43.894812,-99.841925,Lyman County,SD
43.680416,-97.358048,McCook County,SD
45.784249,-99.211421,McPherson County,SD
45.737044,-97.58087,Marshall County,SD
44.605282,-102.714169,Meade County,SD
43.58469,-100.760955,Mellette County,SD
44.021541,-97.608122,Miner County,SD
43.667472,-96.795726,Minnehaha County,SD
44.012429,-96.676054,Moody County,SD
43.33358,-102.561686,Oglala Lakota County,SD
44.002349,-102.823801,Pennington County,SD
45.483387,-102.467995,Perkins County,SD
45.052713,-99.962003,Potter County,SD
45.623397,-96.947551,Roberts County,SD
44.018942,-98.091709,Sanborn County,SD
44.923772,-98.339615,Spink County,SD
44.415547,-100.749163,Stanley County,SD
44.722325,-100.131399,Sully County,SD
43.208794,-100.707664,Todd County,SD
43.349729,-99.876219,Tripp County,SD
43.30867,-97.150185,Turner County,SD
42.831106,-96.650829,Union County,SD
45.427605,-100.027856,Walworth County,SD
43.006603,-97.388361,Yankton County,SD
44.989764,-101.660827,Ziebach County,SD
36.116731,-84.195418,Anderson County,TN
35.51366,-86.458294,Bedford County,TN
36.070948,-88.071232,Benton County,TN
35.593561,-85.20591,Bledsoe County,TN
35.688185,-83.922973,Blount County,TN
35.153914,-84.859414,Bradley County,TN
36.401592,-84.159249,Campbell County,TN
35.808394,-86.062404,Cannon County,TN
35.965748,-88.452379,Carroll County,TN
36.284744,-82.126593,Carter County,TN
36.255169,-87.100808,Cheatham County,TN
35.420253,-88.611353,Chester County,TN
36.501572,-83.660698,Claiborne County,TN
36.545749,-85.545717,Clay County,TN
35.916198,-83.119224,Cocke County,TN
35.488765,-86.078202,Coffee County,TN
35.818795,-89.132494,Crockett County,TN
35.952398,-84.994761,Cumberland County,TN
36.169129,-86.78479,Davidson County,TN
35.603136,-88.110292,Decatur County,TN
35.982219,-85.833596,DeKalb County,TN
36.145533,-87.364155,Dickson County,TN
36.054196,-89.398306,Dyer County,TN
35.196993,-89.413803,Fayette County,TN
36.369892,-84.937764,Fentress County,TN
35.155926,-86.099203,Franklin County,TN
35.991632,-88.933812,Gibson County,TN
35.202723,-87.035319,Giles County,TN
36.277509,-83.509546,Grainger County,TN
36.179487,-82.847523,Greene County,TN
35.393386,-85.710379,Grundy County,TN
36.218397,-83.266071,Hamblen County,TN
35.163472,-85.201843,Hamilton County,TN
36.521353,-83.227493,Hancock County,TN
35.218785,-88.988697,Hardeman County,TN
35.201893,-88.185696,Hardin County,TN
36.452089,-82.931485,Hawkins County,TN
35.586678,-89.282691,Haywood County,TN
35.653994,-88.387674,Henderson County,TN
36.325295,-88.300288,Henry County,TN
35.802327,-87.467116,Hickman County,TN
36.285782,-87.705598,Houston County,TN
36.040822,-87.790453,Humphreys County,TN
36.35425,-85.674128,Jackson County,TN
36.048338,-83.441143,Jefferson County,TN
36.453203,-81.861247,Johnson County,TN
35.992726,-83.937721,Knox County,TN
36.333905,-89.485536,Lake County,TN
35.762951,-89.627732,Lauderdale County,TN
35.220476,-87.396546,Lawrence County,TN
35.523244,-87.496983,Lewis County,TN
35.142784,-86.593403,Lincoln County,TN
35.735085,-84.314085,Loudon County,TN
35.424472,-84.619949,McMinn County,TN
35.175375,-88.56374,McNairy County,TN
36.537757,-86.00096,Macon County,TN
35.606056,-88.833424,Madison County,TN
35.133422,-85.618399,Marion County,TN
35.468343,-86.765865,Marshall County,TN
35.615696,-87.077763,Maury County,TN
35.512203,-84.816102,Meigs County,TN
35.447818,-84.249705,Monroe County,TN
36.500354,-87.380887,Montgomery County,TN
35.288888,-86.358684,Moore County,TN
36.138697,-84.639262,Morgan County,TN
36.357996,-89.150024,Obion County,TN
36.34485,-85.283076,Overton County,TN
35.663752,-87.869326,Perry County,TN
36.559364,-85.075741,Pickett County,TN
35.109437,-84.541112,Polk County,TN
36.14094,-85.49618,Putnam County,TN
35.60059,-84.949548,Rhea County,TN
35.84725,-84.523929,Roane County,TN
36.527509,-86.869354,Robertson County,TN
35.843369,-86.417213,Rutherford County,TN
36.435234,-84.50352,Scott County,TN
35.372336,-85.410082,Sequatchie County,TN
35.795345,-83.518496,Sevier County,TN
35.183794,-89.895397,Shelby County,TN
36.256645,-85.941915,Smith County,TN
36.458464,-87.811889,Stewart County,TN
36.509681,-82.301336,Sullivan County,TN
36.473443,-86.459798,Sumner County,TN
35.500259,-89.766803,Tipton County,TN
36.39303,-86.156691,Trousdale County,TN
36.100129,-82.418218,Unicoi County,TN
36.28414,-83.836088,Union County,TN
35.699234,-85.458409,Van Buren County,TN
35.67825,-85.777343,Warren County,TN
36.295665,-82.495037,Washington County,TN
35.242847,-87.819843,Wayne County,TN
36.303596,-88.721194,Weakley County,TN
35.927049,-85.455785,White County,TN
35.894807,-86.898068,Williamson County,TN
36.149527,-86.291242,Wilson County,TN
31.841261,-95.661727,Anderson County,TX
32.312258,-102.640206,Andrews County,TX
31.251896,-94.611134,Angelina County,TX
28.122621,-96.967501,Aransas County,TX
33.616305,-98.687267,Archer County,TX
34.964179,-101.356636,Armstrong County,TX
28.891478,-98.535381,Atascosa County,TX
29.891901,-96.27017,Austin County,TX
34.067521,-102.830345,Bailey County,TX
29.756389,-99.248285,Bandera County,TX
30.100772,-97.310639,Bastrop County,TX
33.618802,-99.208189,Baylor County,TX
28.416077,-97.742586,Bee County,TX
31.042748,-97.48127,Bell County,TX
29.448671,-98.520147,Bexar County,TX
30.266456,-98.399217,Blanco County,TX
32.73859,-101.439199,Borden County,TX
31.900819,-97.637641,Bosque County,TX
33.446065,-94.422393,Bowie County,TX
29.167817,-95.434647,Brazoria County,TX
30.656713,-96.302394,Brazos County,TX
29.808997,-103.252458,Brewster County,TX
34.525172,-101.205893,Briscoe County,TX
27.034994,-98.215276,Brooks County,TX
31.764137,-98.998456,Brown County,TX
30.493487,-96.622091,Burleson County,TX
30.78963,-98.201187,Burnet County,TX
29.832399,-97.628141,Caldwell County,TX
28.441719,-96.579574,Calhoun County,TX
32.29315,-99.372249,Callahan County,TX
26.102923,-97.478958,Cameron County,TX
32.974581,-94.979085,Camp County,TX
35.405496,-101.355356,Carson County,TX
33.083698,-94.357579,Cass County,TX
34.533621,-102.258786,Castro County,TX
29.696374,-94.669445,Chambers County,TX
31.843881,-95.156343,Cherokee County,TX
34.524624,-100.208166,Childress County,TX
33.785904,-98.212917,Clay County,TX
33.60844,-102.830449,Cochran County,TX
31.87711,-100.635231,Coke County,TX
31.914205,-99.346622,Coleman County,TX
33.194532,-96.579444,Collin County,TX
34.963358,-100.272135,Collingsworth County,TX
29.596296,-96.508935,Colorado County,TX
29.805491,-98.260544,Comal County,TX
31.951645,-98.549617,Comanche County,TX
31.318883,-99.863649,Concho County,TX
33.639196,-97.210343,Cooke County,TX
31.391177,-97.798022,Coryell County,TX
34.091906,-100.276442,Cottle County,TX
31.422796,-102.487774,Crane County,TX
30.717532,-101.404211,Crockett County,TX
33.609144,-101.29871,Crosby County,TX
31.445908,-104.526945,Culberson County,TX
36.28637,-102.59402,Dallam County,TX
32.766987,-96.778424,Dallas County,TX
32.742528,-101.948771,Dawson County,TX
34.940766,-102.607564,Deaf Smith County,TX
33.385933,-95.67335,Delta County,TX
33.205132,-97.12114,Denton County,TX
29.082346,-97.361654,DeWitt County,TX
33.615363,-100.787617,Dickens County,TX
28.423587,-99.765871,Dimmit County,TX
34.955036,-100.815846,Donley County,TX
27.681123,-98.497393,Duval County,TX
32.324645,-98.83656,Eastland County,TX
31.865301,-102.542507,Ector County,TX
29.985877,-100.307373,Edwards County,TX
32.346878,-96.79694,Ellis County,TX
31.76648,-106.241424,El Paso County,TX
32.236661,-98.220507,Erath County,TX
31.25193,-96.934127,Falls County,TX
33.591161,-96.104988,Fannin County,TX
29.877886,-96.921231,Fayette County,TX
32.740473,-100.40312,Fisher County,TX
34.07373,-101.303274,Floyd County,TX
33.963306,-99.816828,Foard County,TX
29.526602,-95.771015,Fort Bend County,TX
33.175846,-95.219066,Franklin County,TX
31.701749,-96.144957,Freestone County,TX
28.869334,-99.108788,Frio County,TX
32.743942,-102.631561,Gaines County,TX
29.233453,-94.888456,Galveston County,TX
33.183792,-101.301134,Garza County,TX
30.325091,-98.941851,Gillespie County,TX
31.868006,-101.521494,Glasscock County,TX
28.6607,-97.430415,Goliad County,TX
29.461912,-97.49192,Gonzales County,TX
35.402542,-100.812374,Gray County,TX
33.624524,-96.675693,Grayson County,TX
32.486397,-94.816276,Gregg County,TX
30.543231,-95.988082,Grimes County,TX
29.583532,-97.946771,Guadalupe County,TX
34.068436,-101.822888,Hale County,TX
34.655623,-100.763893,Hall County,TX
31.707342,-98.111756,Hamilton County,TX
36.272847,-101.35693,Hansford County,TX
34.289904,-99.745697,Hardeman County,TX
30.329648,-94.393178,Hardin County,TX
29.857273,-95.393037,Harris County,TX
32.547991,-94.374434,Harrison County,TX
35.840244,-102.610047,Hartley County,TX
33.175964,-99.730774,Haskell County,TX
30.061225,-98.029267,Hays County,TX
35.815956,-100.27921,Hemphill County,TX
32.211633,-95.853418,Henderson County,TX
26.396384,-98.18099,Hidalgo County,TX
31.982681,-97.130668,Hill County,TX
33.605932,-102.343398,Hockley County,TX
32.430149,-97.831677,Hood County,TX
33.148967,-95.565434,Hopkins County,TX
31.323036,-95.4216,Houston County,TX
32.30343,-101.438721,Howard County,TX
31.450868,-105.377549,Hudspeth County,TX
33.123308,-96.08423,Hunt County,TX
35.837047,-101.362746,Hutchinson County,TX
31.303424,-100.981304,Irion County,TX
33.232161,-98.171176,Jack County,TX
28.959802,-96.58908,Jackson County,TX
30.752932,-94.022294,Jasper County,TX
30.625357,-104.191873,Jeff Davis County,TX
29.854,-94.149331,Jefferson County,TX
27.053231,-98.747571,Jim Hogg County,TX
27.733516,-98.090814,Jim Wells County,TX
32.379821,-97.364959,Johnson County,TX
32.743709,-99.87443,Jones County,TX
28.908996,-97.852205,Karnes County,TX
32.598944,-96.288377,Kaufman County,TX
29.943525,-98.709269,Kendall County,TX
26.890213,-97.591143,Kenedy County,TX
33.18478,-100.76972,Kent County,TX
30.059953,-99.353339,Kerr County,TX
30.479472,-99.746396,Kimble County,TX
33.614268,-100.245345,King County,TX
29.347086,-100.4177,Kinney County,TX
27.438735,-97.66062,Kleberg County,TX
33.61189,-99.730356,Knox County,TX
33.667263,-95.570348,Lamar County,TX
34.068861,-102.348018,Lamb County,TX
31.196731,-98.240889,Lampasas County,TX
28.351098,-99.096774,La Salle County,TX
29.382578,-96.923633,Lavaca County,TX
30.321498,-96.976823,Lee County,TX
31.300493,-95.995622,Leon County,TX
30.158508,-94.844061,Liberty County,TX
31.547543,-96.593623,Limestone County,TX
36.2802,-100.272683,Lipscomb County,TX
28.351535,-98.126961,Live Oak County,TX
30.707584,-98.68469,Llano County,TX
31.844936,-103.561229,Loving County,TX
33.611469,-101.819944,Lubbock County,TX
33.178412,-101.818493,Lynn County,TX
31.205477,-99.359856,McCulloch County,TX
31.549596,-97.201511,McLennan County,TX
28.384922,-98.578853,McMullen County,TX
30.966878,-95.930372,Madison County,TX
32.798182,-94.356853,Marion County,TX
32.30983,-101.961836,Martin County,TX
30.703916,-99.237302,Mason County,TX
28.77476,-96.001532,Matagorda County,TX
28.729787,-100.316678,Maverick County,TX
29.353661,-99.111085,Medina County,TX
30.885268,-99.858861,Menard County,TX
31.814269,-102.002454,Midland County,TX
30.791242,-96.984395,Milam County,TX
31.494888,-98.594623,Mills County,TX
32.304117,-100.924392,Mitchell County,TX
33.678356,-97.725014,Montague County,TX
30.298801,-95.50295,Montgomery County,TX
35.835676,-101.890502,Moore County,TX
33.116466,-94.731265,Morris County,TX
34.057899,-100.793152,Motley County,TX
31.62056,-94.62025,Nacogdoches County,TX
32.048448,-96.476909,Navarro County,TX
30.786718,-93.73925,Newton County,TX
32.312338,-100.418108,Nolan County,TX
27.740032,-97.516214,Nueces County,TX
36.278744,-100.815864,Ochiltree County,TX
35.401921,-102.59762,Oldham County,TX
30.122323,-93.8941,Orange County,TX
32.752204,-98.317967,Palo Pinto County,TX
32.163978,-94.305156,Panola County,TX
32.777096,-97.805905,Parker County,TX
34.532163,-102.784853,Parmer County,TX
30.773298,-102.718153,Pecos County,TX
30.784553,-94.837338,Polk County,TX
35.398675,-101.893804,Potter County,TX
30.005891,-104.261619,Presidio County,TX
32.87058,-95.79544,Rains County,TX
34.962529,-101.895547,Randall County,TX
31.375191,-101.514395,Reagan County,TX
29.830097,-99.812549,Real County,TX
33.619625,-95.048429,Red River County,TX
31.308366,-103.712706,Reeves County,TX
28.322116,-97.162472,Refugio County,TX
35.838596,-100.836682,Roberts County,TX
31.025481,-96.514941,Robertson County,TX
32.898677,-96.404402,Rockwall County,TX
31.845119,-99.982715,Runnels County,TX
32.109423,-94.756382,Rusk County,TX
31.3433,-93.851913,Sabine County,TX
31.382449,-94.16318,San Augustine County,TX
30.574388,-95.163136,San Jacinto County,TX
28.011794,-97.517157,San Patricio County,TX
31.155138,-98.819292,San Saba County,TX
30.896233,-100.527216,Schleicher County,TX
32.744353,-100.913346,Scurry County,TX
32.74382,-99.347005,Shackelford County,TX
31.790139,-94.142579,Shelby County,TX
36.278593,-101.899265,Sherman County,TX
32.377016,-95.270041,Smith County,TX
32.218071,-97.769217,Somervell County,TX
26.530903,-98.740235,Starr County,TX
32.738052,-98.839344,Stephens County,TX
31.835773,-101.054911,Sterling County,TX
33.17958,-100.253807,Stonewall County,TX
30.522185,-100.513359,Sutton County,TX
34.526319,-101.743865,Swisher County,TX
32.772119,-97.291224,Tarrant County,TX
32.297126,-99.89043,Taylor County,TX
30.232343,-102.072513,Terrell County,TX
33.171229,-102.339284,Terry County,TX
33.170695,-99.205796,Throckmorton County,TX
33.214599,-94.966783,Titus County,TX
31.398823,-100.463788,Tom Green County,TX
30.239513,-97.69127,Travis County,TX
31.096675,-95.151687,Trinity County,TX
30.769295,-94.375656,Tyler County,TX
32.735349,-94.941184,Upshur County,TX
31.353816,-102.041546,Upton County,TX
29.350308,-99.768427,Uvalde County,TX
29.875285,-101.143324,Val Verde County,TX
32.558787,-95.836906,Van Zandt County,TX
28.79637,-96.971198,Victoria County,TX
